Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.93 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260114-162858
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.93->0.93, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 12297 |OrigR: 651.0 ShpR:1476.6 |X:  721.0(3177.0) AvgX100:1065.8 |AvgR:2184.7(2945.3)1699 |Ls: 0.1312 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12298 |OrigR: 145.0 ShpR: 415.5 |X:  205.0(3177.0) AvgX100:1039.7 |AvgR:2131.2(2945.3)1700 |Ls: 0.1110 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12299 |OrigR: 211.0 ShpR: 551.1 |X:  271.0(3177.0) AvgX100:1032.0 |AvgR:2115.2(2945.3)1701 |Ls: 0.1034 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12300 |OrigR: 211.0 ShpR: 551.1 |X:  271.0(3177.0) AvgX100:1032.7 |AvgR:2116.7(2945.3)1702 |Ls: 0.0975 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12301 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(3177.0) AvgX100:1013.4 |AvgR:2077.0(2945.3)1703 |Ls: 0.1065 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12302 |OrigR: 388.0 ShpR: 925.8 |X:  453.0(3177.0) AvgX100:1015.9 |AvgR:2082.2(2945.3)1704 |Ls: 0.1159 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12303 |OrigR: 738.0 ShpR:1655.8 |X:  809.0(3177.0) AvgX100:1021.9 |AvgR:2094.6(2945.3)1705 |Ls: 0.1062 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12304 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1022.0 |AvgR:2094.7(2945.3)1706 |Ls: 0.1297 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12305 |OrigR: 143.0 ShpR: 413.3 |X:  204.0(3177.0) AvgX100:1005.5 |AvgR:2060.9(2945.3)1707 |Ls: 0.1594 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12306 |OrigR: 145.0 ShpR: 415.5 |X:  205.0(3177.0) AvgX100:1003.0 |AvgR:2055.7(2945.3)1708 |Ls: 0.1013 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12307 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(3177.0) AvgX100: 987.2 |AvgR:2023.3(2945.3)1709 |Ls: 0.1172 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12308 |OrigR: 144.0 ShpR: 415.4 |X:  205.0(3177.0) AvgX100: 982.3 |AvgR:2013.1(2945.3)1710 |Ls: 0.1895 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12309 |OrigR: 553.0 ShpR:1271.3 |X:  622.0(3177.0) AvgX100: 985.8 |AvgR:2020.3(2945.3)1711 |Ls: 0.1171 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12310 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 980.6 |AvgR:2009.7(2945.3)1712 |Ls: 0.0953 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12311 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 975.4 |AvgR:1999.0(2945.3)1713 |Ls: 0.1518 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12312 |OrigR:2375.0 ShpR:5078.0 |X: 2473.0(3177.0) AvgX100: 977.4 |AvgR:2003.2(2945.3)1714 |Ls: 0.1111 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12313 |OrigR: 932.0 ShpR:2061.7 |X: 1010.0(3177.0) AvgX100: 962.7 |AvgR:1972.9(2945.3)1715 |Ls: 0.1133 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12314 |OrigR:2468.0 ShpR:5256.3 |X: 2594.0(3177.0) AvgX100: 978.2 |AvgR:2004.1(2945.3)1716 |Ls: 0.1207 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12315 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 960.2 |AvgR:1967.2(2945.3)1717 |Ls: 0.1030 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12316 |OrigR:1760.0 ShpR:3791.0 |X: 1848.0(3177.0) AvgX100: 970.6 |AvgR:1988.6(2945.3)1718 |Ls: 0.1228 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12317 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(3177.0) AvgX100: 950.0 |AvgR:1946.5(2945.3)1719 |Ls: 0.1154 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12318 |OrigR: 872.0 ShpR:1938.7 |X:  946.0(3177.0) AvgX100: 936.8 |AvgR:1919.3(2945.3)1720 |Ls: 0.1122 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12319 |OrigR:1901.0 ShpR:4088.6 |X: 1991.0(3177.0) AvgX100: 948.5 |AvgR:1943.7(2945.3)1721 |Ls: 0.1191 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12320 |OrigR: 387.0 ShpR: 923.2 |X:  452.0(3177.0) AvgX100: 948.5 |AvgR:1943.8(2945.3)1722 |Ls: 0.1239 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12321 |OrigR: 733.0 ShpR:1641.3 |X:  812.0(3177.0) AvgX100: 954.6 |AvgR:1956.1(2945.3)1723 |Ls: 0.1169 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12322 |OrigR: 650.0 ShpR:1473.5 |X:  720.0(3177.0) AvgX100: 953.8 |AvgR:1954.3(2945.3)1724 |Ls: 0.1342 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12323 |OrigR:1760.0 ShpR:3790.0 |X: 1848.0(3177.0) AvgX100: 967.8 |AvgR:1983.1(2945.3)1725 |Ls: 0.1246 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12324 |OrigR: 214.0 ShpR: 559.4 |X:  275.0(3177.0) AvgX100: 966.0 |AvgR:1979.5(2945.3)1726 |Ls: 0.0896 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12325 |OrigR:1764.0 ShpR:3800.9 |X: 1853.0(3177.0) AvgX100: 977.3 |AvgR:2002.7(2945.3)1727 |Ls: 0.1235 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12326 |OrigR: 745.0 ShpR:1671.0 |X:  816.0(3177.0) AvgX100: 983.4 |AvgR:2015.3(2945.3)1728 |Ls: 0.1215 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12327 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 978.3 |AvgR:2004.7(2945.3)1729 |Ls: 0.1246 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12328 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 977.6 |AvgR:2003.3(2945.3)1730 |Ls: 0.1375 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12329 |OrigR: 648.0 ShpR:1469.8 |X:  719.0(3177.0) AvgX100: 982.1 |AvgR:2012.6(2945.3)1731 |Ls: 0.1497 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12330 |OrigR:1901.0 ShpR:4089.6 |X: 1993.0(3177.0) AvgX100:1000.1 |AvgR:2049.5(2945.3)1732 |Ls: 0.1224 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12331 |OrigR:1534.0 ShpR:3322.4 |X: 1620.0(3177.0) AvgX100: 991.6 |AvgR:2032.1(2945.3)1733 |Ls: 0.1291 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12332 |OrigR: 741.0 ShpR:1659.6 |X:  811.0(3177.0) AvgX100: 991.6 |AvgR:2032.1(2945.3)1734 |Ls: 0.1046 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12333 |OrigR: 252.0 ShpR: 641.7 |X:  315.0(3177.0) AvgX100: 986.7 |AvgR:2022.1(2945.3)1735 |Ls: 0.1213 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12334 |OrigR: 209.0 ShpR: 548.9 |X:  270.0(3177.0) AvgX100: 986.7 |AvgR:2022.1(2945.3)1736 |Ls: 0.1412 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12335 |OrigR:1856.0 ShpR:3995.1 |X: 1946.0(3177.0) AvgX100: 980.1 |AvgR:2008.5(2945.3)1737 |Ls: 0.1207 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12336 |OrigR: 647.0 ShpR:1468.7 |X:  717.0(3177.0) AvgX100: 979.2 |AvgR:2006.7(2945.3)1738 |Ls: 0.1106 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12337 |OrigR:2377.0 ShpR:5082.7 |X: 2477.0(3177.0) AvgX100:1001.9 |AvgR:2053.4(2945.3)1739 |Ls: 0.1311 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12338 |OrigR: 212.0 ShpR: 555.2 |X:  273.0(3177.0) AvgX100: 994.5 |AvgR:2038.3(2945.3)1740 |Ls: 0.1035 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12339 |OrigR: 252.0 ShpR: 641.7 |X:  315.0(3177.0) AvgX100: 994.6 |AvgR:2038.5(2945.3)1741 |Ls: 0.1169 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12340 |OrigR:1762.0 ShpR:3795.2 |X: 1850.0(3177.0) AvgX100: 988.4 |AvgR:2025.6(2945.3)1742 |Ls: 0.1262 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12341 |OrigR: 610.0 ShpR:1378.0 |X:  690.0(3177.0) AvgX100: 988.2 |AvgR:2024.9(2945.3)1743 |Ls: 0.1200 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 54
Ep 12342 |OrigR:3071.0 ShpR:6695.1 |X: 3177.0(3177.0) AvgX100: 991.3 |AvgR:2033.1(2945.3)1744 |Ls: 0.1277 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (3/100) 55
Ep 12343 |OrigR: 386.0 ShpR: 921.6 |X:  451.0(3177.0) AvgX100: 979.6 |AvgR:2009.1(2945.3)1745 |Ls: 0.1352 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (3/100) 55
Ep 12344 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(3177.0) AvgX100: 963.2 |AvgR:1975.5(2945.3)1746 |Ls: 0.1424 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (3/100) 55
Ep 12345 |OrigR:2757.0 ShpR:5876.7 |X: 2872.0(3177.0) AvgX100: 960.2 |AvgR:1967.4(2945.3)1747 |Ls: 0.1220 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12346 |OrigR:2582.0 ShpR:5496.2 |X: 2711.0(3177.0) AvgX100: 962.6 |AvgR:1971.5(2945.3)1748 |Ls: 0.1208 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12347 |OrigR:1270.0 ShpR:2770.0 |X: 1352.0(3177.0) AvgX100: 953.3 |AvgR:1953.2(2945.3)1749 |Ls: 0.1363 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12348 |OrigR: 635.0 ShpR:1442.0 |X:  704.0(3177.0) AvgX100: 957.6 |AvgR:1962.1(2945.3)1750 |Ls: 0.1182 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12349 |OrigR:1820.0 ShpR:3918.5 |X: 1909.0(3177.0) AvgX100: 956.8 |AvgR:1960.3(2945.3)1751 |Ls: 0.1332 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12350 |OrigR:1904.0 ShpR:4094.4 |X: 1996.0(3177.0) AvgX100: 957.2 |AvgR:1961.3(2945.3)1752 |Ls: 0.1270 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12351 |OrigR:1271.0 ShpR:2772.1 |X: 1354.0(3177.0) AvgX100: 950.9 |AvgR:1948.2(2945.3)1753 |Ls: 0.1252 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12352 |OrigR: 135.0 ShpR: 393.0 |X:  195.0(3177.0) AvgX100: 945.8 |AvgR:1937.7(2945.3)1754 |Ls: 0.1464 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12353 |OrigR: 738.0 ShpR:1653.3 |X:  808.0(3177.0) AvgX100: 933.9 |AvgR:1913.4(2945.3)1755 |Ls: 0.1364 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12354 |OrigR: 741.0 ShpR:1660.1 |X:  812.0(3177.0) AvgX100: 934.9 |AvgR:1915.4(2945.3)1756 |Ls: 0.1489 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12355 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(3177.0) AvgX100: 934.2 |AvgR:1913.8(2945.3)1757 |Ls: 0.1139 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12356 |OrigR:1729.0 ShpR:3709.9 |X: 1846.0(3177.0) AvgX100: 949.9 |AvgR:1945.4(2945.3)1758 |Ls: 0.1291 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12357 |OrigR: 212.0 ShpR: 557.2 |X:  274.0(3177.0) AvgX100: 949.9 |AvgR:1945.4(2945.3)1759 |Ls: 0.1304 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12358 |OrigR: 209.0 ShpR: 546.9 |X:  269.0(3177.0) AvgX100: 948.1 |AvgR:1941.7(2945.3)1760 |Ls: 0.1316 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12359 |OrigR:1760.0 ShpR:3789.0 |X: 1849.0(3177.0) AvgX100: 940.7 |AvgR:1926.7(2945.3)1761 |Ls: 0.1263 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12360 |OrigR: 207.0 ShpR: 544.7 |X:  268.0(3177.0) AvgX100: 935.3 |AvgR:1915.6(2945.3)1762 |Ls: 0.1135 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12361 |OrigR: 739.0 ShpR:1656.4 |X:  810.0(3177.0) AvgX100: 940.7 |AvgR:1926.8(2945.3)1763 |Ls: 0.1231 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12362 |OrigR: 140.0 ShpR: 407.0 |X:  201.0(3177.0) AvgX100: 935.5 |AvgR:1916.2(2945.3)1764 |Ls: 0.1902 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12363 |OrigR:1856.0 ShpR:3995.6 |X: 1946.0(3177.0) AvgX100: 952.3 |AvgR:1950.6(2945.3)1765 |Ls: 0.1268 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12364 |OrigR: 252.0 ShpR: 641.7 |X:  315.0(3177.0) AvgX100: 948.3 |AvgR:1942.4(2945.3)1766 |Ls: 0.1044 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12365 |OrigR:2505.0 ShpR:5351.0 |X: 2608.0(3177.0) AvgX100: 971.6 |AvgR:1990.3(2945.3)1767 |Ls: 0.1212 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 55
Ep 12366 |OrigR:3074.0 ShpR:6701.9 |X: 3177.0(3177.0) AvgX100: 996.2 |AvgR:2042.6(2945.3)1768 |Ls: 0.1267 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (3/100) 56
Ep 12367 |OrigR: 650.0 ShpR:1468.0 |X:  719.0(3177.0) AvgX100: 995.2 |AvgR:2040.6(2945.3)1769 |Ls: 0.1244 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (3/100) 56
Ep 12368 |OrigR: 214.0 ShpR: 559.4 |X:  275.0(3177.0) AvgX100: 989.7 |AvgR:2029.2(2945.3)1770 |Ls: 0.1172 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (3/100) 56
Ep 12369 |OrigR: 652.0 ShpR:1478.7 |X:  722.0(3177.0) AvgX100: 988.8 |AvgR:2027.5(2945.3)1771 |Ls: 0.1358 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (3/100) 56
Ep 12370 |OrigR: 731.0 ShpR:1635.1 |X:  805.0(3177.0) AvgX100: 965.1 |AvgR:1976.9(2945.3)1772 |Ls: 0.1158 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12371 |OrigR: 647.0 ShpR:1468.7 |X:  717.0(3177.0) AvgX100: 962.0 |AvgR:1970.4(2945.3)1773 |Ls: 0.1317 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12372 |OrigR:1763.0 ShpR:3798.3 |X: 1851.0(3177.0) AvgX100: 955.8 |AvgR:1957.8(2945.3)1774 |Ls: 0.1254 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12373 |OrigR: 383.0 ShpR: 915.3 |X:  448.0(3177.0) AvgX100: 957.5 |AvgR:1961.4(2945.3)1775 |Ls: 0.1269 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12374 |OrigR: 383.0 ShpR: 915.3 |X:  448.0(3177.0) AvgX100: 951.9 |AvgR:1949.9(2945.3)1776 |Ls: 0.1212 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12375 |OrigR: 388.0 ShpR: 923.3 |X:  452.0(3177.0) AvgX100: 949.3 |AvgR:1944.6(2945.3)1777 |Ls: 0.1059 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12376 |OrigR: 211.0 ShpR: 555.6 |X:  273.0(3177.0) AvgX100: 933.5 |AvgR:1912.3(2945.3)1778 |Ls: 0.1201 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12377 |OrigR:2176.0 ShpR:4662.1 |X: 2271.0(3177.0) AvgX100: 954.2 |AvgR:1954.8(2945.3)1779 |Ls: 0.1174 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12378 |OrigR: 140.0 ShpR: 407.0 |X:  201.0(3177.0) AvgX100: 954.2 |AvgR:1954.8(2945.3)1780 |Ls: 0.1265 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12379 |OrigR: 642.0 ShpR:1457.7 |X:  712.0(3177.0) AvgX100: 953.3 |AvgR:1952.9(2945.3)1781 |Ls: 0.1163 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12380 |OrigR: 741.0 ShpR:1659.6 |X:  811.0(3177.0) AvgX100: 959.4 |AvgR:1965.3(2945.3)1782 |Ls: 0.1248 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12381 |OrigR:1856.0 ShpR:3995.1 |X: 1946.0(3177.0) AvgX100: 974.3 |AvgR:1996.1(2945.3)1783 |Ls: 0.1270 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12382 |OrigR:1109.0 ShpR:2434.4 |X: 1187.0(3177.0) AvgX100: 983.5 |AvgR:2015.0(2945.3)1784 |Ls: 0.1164 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12383 |OrigR: 741.0 ShpR:1659.6 |X:  811.0(3177.0) AvgX100: 984.4 |AvgR:2016.9(2945.3)1785 |Ls: 0.1352 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12384 |OrigR:1758.0 ShpR:3785.3 |X: 1849.0(3177.0) AvgX100:1000.2 |AvgR:2049.2(2945.3)1786 |Ls: 0.1227 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12385 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1005.6 |AvgR:2060.2(2945.3)1787 |Ls: 0.1207 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12386 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1011.6 |AvgR:2072.6(2945.3)1788 |Ls: 0.1044 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12387 |OrigR: 737.0 ShpR:1650.7 |X:  807.0(3177.0) AvgX100:1012.5 |AvgR:2074.4(2945.3)1789 |Ls: 0.1278 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12388 |OrigR: 252.0 ShpR: 641.7 |X:  315.0(3177.0) AvgX100:1008.5 |AvgR:2066.1(2945.3)1790 |Ls: 0.1046 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12389 |OrigR: 252.0 ShpR: 641.7 |X:  315.0(3177.0) AvgX100:1005.4 |AvgR:2059.8(2945.3)1791 |Ls: 0.1160 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12390 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100: 981.3 |AvgR:2010.6(2945.3)1792 |Ls: 0.1417 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12391 |OrigR:1109.0 ShpR:2432.9 |X: 1188.0(3177.0) AvgX100: 973.2 |AvgR:1994.1(2945.3)1793 |Ls: 0.1343 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12392 |OrigR: 636.0 ShpR:1444.1 |X:  705.0(3177.0) AvgX100: 969.8 |AvgR:1987.0(2945.3)1794 |Ls: 0.1070 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12393 |OrigR: 141.0 ShpR: 404.6 |X:  200.0(3177.0) AvgX100: 969.8 |AvgR:1987.0(2945.3)1795 |Ls: 0.1271 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12394 |OrigR: 141.0 ShpR: 404.6 |X:  200.0(3177.0) AvgX100: 951.8 |AvgR:1950.1(2945.3)1796 |Ls: 0.1675 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12395 |OrigR:1269.0 ShpR:2767.9 |X: 1351.0(3177.0) AvgX100: 957.2 |AvgR:1961.2(2945.3)1797 |Ls: 0.1229 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12396 |OrigR: 387.0 ShpR: 923.7 |X:  452.0(3177.0) AvgX100: 943.3 |AvgR:1932.7(2945.3)1798 |Ls: 0.1156 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12397 |OrigR: 211.0 ShpR: 555.6 |X:  273.0(3177.0) AvgX100: 938.8 |AvgR:1923.4(2945.3)1799 |Ls: 0.1078 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12398 |OrigR: 738.0 ShpR:1652.3 |X:  807.0(3177.0) AvgX100: 944.8 |AvgR:1935.8(2945.3)1800 |Ls: 0.1327 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12399 |OrigR: 647.0 ShpR:1468.7 |X:  717.0(3177.0) AvgX100: 949.3 |AvgR:1945.0(2945.3)1801 |Ls: 0.1289 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12400 |OrigR: 647.0 ShpR:1468.7 |X:  717.0(3177.0) AvgX100: 953.8 |AvgR:1954.2(2945.3)1802 |Ls: 0.1507 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
Ep 12401 |OrigR: 647.0 ShpR:1468.7 |X:  717.0(3177.0) AvgX100: 958.9 |AvgR:1964.8(2945.3)1803 |Ls: 0.1388 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (2/100) 56
