Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.99 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-102732
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.99->0.99, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7612 |OrigR: 916.0 ShpR:2020.1 |X:  998.0(2486.0) AvgX100: 575.5 |AvgR:1148.5(1704.0)1380 |Ls: 2.3866 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7613 |OrigR: 733.0 ShpR:1640.3 |X:  807.0(2486.0) AvgX100: 575.4 |AvgR:1148.3(1704.0)1381 |Ls: 2.4654 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7614 |OrigR: 138.0 ShpR: 399.8 |X:  198.0(2486.0) AvgX100: 565.6 |AvgR:1129.3(1704.0)1382 |Ls: 2.2398 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7615 |OrigR: 376.0 ShpR: 898.1 |X:  443.0(2486.0) AvgX100: 561.9 |AvgR:1121.8(1704.0)1383 |Ls: 2.5005 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7616 |OrigR: 634.0 ShpR:1434.9 |X:  704.0(2486.0) AvgX100: 559.0 |AvgR:1115.9(1704.0)1384 |Ls: 2.0572 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7617 |OrigR: 966.0 ShpR:2131.6 |X: 1048.0(2486.0) AvgX100: 566.8 |AvgR:1131.8(1704.0)1385 |Ls: 2.5234 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7618 |OrigR: 382.0 ShpR: 908.7 |X:  445.0(2486.0) AvgX100: 569.2 |AvgR:1136.8(1704.0)1386 |Ls: 2.3351 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7619 |OrigR: 798.0 ShpR:1758.3 |X:  917.0(2486.0) AvgX100: 573.9 |AvgR:1145.3(1704.0)1387 |Ls: 2.3824 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7620 |OrigR: 856.0 ShpR:1899.1 |X:  933.0(2486.0) AvgX100: 577.0 |AvgR:1151.6(1704.0)1388 |Ls: 2.4441 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7621 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 577.0 |AvgR:1151.6(1704.0)1389 |Ls: 3.0534 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7622 |OrigR: 925.0 ShpR:2042.5 |X: 1006.0(2486.0) AvgX100: 584.4 |AvgR:1166.4(1704.0)1390 |Ls: 2.3583 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7623 |OrigR: 844.0 ShpR:1873.9 |X:  923.0(2486.0) AvgX100: 580.0 |AvgR:1157.7(1704.0)1391 |Ls: 2.0463 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7624 |OrigR: 582.0 ShpR:1373.2 |X:  691.0(2486.0) AvgX100: 578.9 |AvgR:1155.1(1704.0)1392 |Ls: 2.3190 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7625 |OrigR: 389.0 ShpR: 925.4 |X:  455.0(2486.0) AvgX100: 580.7 |AvgR:1158.9(1704.0)1393 |Ls: 2.6039 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7626 |OrigR: 897.0 ShpR:1974.7 |X:  996.0(2486.0) AvgX100: 588.0 |AvgR:1173.1(1704.0)1394 |Ls: 2.4224 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7627 |OrigR: 744.0 ShpR:1667.9 |X:  815.0(2486.0) AvgX100: 589.9 |AvgR:1177.0(1704.0)1395 |Ls: 3.0418 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7628 |OrigR: 745.0 ShpR:1670.0 |X:  816.0(2486.0) AvgX100: 595.4 |AvgR:1188.2(1704.0)1396 |Ls: 2.3382 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7629 |OrigR: 386.0 ShpR: 921.1 |X:  451.0(2486.0) AvgX100: 591.8 |AvgR:1181.0(1704.0)1397 |Ls: 1.9254 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7630 |OrigR: 927.0 ShpR:2051.7 |X: 1007.0(2486.0) AvgX100: 599.2 |AvgR:1196.1(1704.0)1398 |Ls: 2.9162 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7631 |OrigR: 635.0 ShpR:1443.0 |X:  705.0(2486.0) AvgX100: 598.0 |AvgR:1194.3(1704.0)1399 |Ls: 2.3424 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7632 |OrigR: 200.0 ShpR: 736.5 |X:  393.0(2486.0) AvgX100: 600.0 |AvgR:1197.6(1704.0)1400 |Ls: 2.5935 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7633 |OrigR: 241.0 ShpR: 614.6 |X:  303.0(2486.0) AvgX100: 591.2 |AvgR:1180.0(1704.0)1401 |Ls: 2.9155 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7634 |OrigR: -30.0 ShpR: 230.5 |X:  137.0(2486.0) AvgX100: 584.5 |AvgR:1166.2(1704.0)1402 |Ls: 2.6415 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7635 |OrigR: 739.0 ShpR:1653.4 |X:  813.0(2486.0) AvgX100: 583.5 |AvgR:1164.6(1704.0)1403 |Ls: 2.3206 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7636 |OrigR: 733.0 ShpR:1641.3 |X:  811.0(2486.0) AvgX100: 588.9 |AvgR:1175.7(1704.0)1404 |Ls: 2.4604 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7637 |OrigR: 135.0 ShpR: 396.0 |X:  196.0(2486.0) AvgX100: 582.8 |AvgR:1163.5(1704.0)1405 |Ls: 2.4457 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7638 |OrigR: 615.0 ShpR:1389.0 |X:  690.0(2486.0) AvgX100: 585.3 |AvgR:1168.3(1704.0)1406 |Ls: 2.2276 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7639 |OrigR: 199.0 ShpR: 527.4 |X:  261.0(2486.0) AvgX100: 578.5 |AvgR:1157.2(1704.0)1407 |Ls: 2.3679 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7640 |OrigR: 551.0 ShpR:1261.6 |X:  620.0(2486.0) AvgX100: 584.2 |AvgR:1169.2(1704.0)1408 |Ls: 2.2572 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7641 |OrigR: 673.0 ShpR:1431.8 |X:  918.0(2486.0) AvgX100: 587.1 |AvgR:1170.8(1704.0)1409 |Ls: 2.8235 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7642 |OrigR: 199.0 ShpR: 527.9 |X:  261.0(2486.0) AvgX100: 581.6 |AvgR:1160.0(1704.0)1410 |Ls: 3.0048 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7643 |OrigR: 725.0 ShpR:1618.0 |X:  809.0(2486.0) AvgX100: 587.0 |AvgR:1170.7(1704.0)1411 |Ls: 2.7111 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7644 |OrigR: 384.0 ShpR: 917.9 |X:  451.0(2486.0) AvgX100: 588.8 |AvgR:1174.3(1704.0)1412 |Ls: 2.5991 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7645 |OrigR: 609.0 ShpR:1373.9 |X:  690.0(2486.0) AvgX100: 591.1 |AvgR:1178.8(1704.0)1413 |Ls: 2.4915 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7646 |OrigR: 139.0 ShpR: 399.9 |X:  198.0(2486.0) AvgX100: 583.0 |AvgR:1162.9(1704.0)1414 |Ls: 1.9524 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7647 |OrigR: 547.0 ShpR:1255.2 |X:  617.0(2486.0) AvgX100: 584.7 |AvgR:1166.3(1704.0)1415 |Ls: 2.7663 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7648 |OrigR: 552.0 ShpR:1263.2 |X:  620.0(2486.0) AvgX100: 586.4 |AvgR:1169.7(1704.0)1416 |Ls: 2.2571 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7649 |OrigR: 847.0 ShpR:1878.7 |X:  927.0(2486.0) AvgX100: 591.1 |AvgR:1179.3(1704.0)1417 |Ls: 2.6435 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7650 |OrigR: 395.0 ShpR: 938.0 |X:  463.0(2486.0) AvgX100: 586.3 |AvgR:1170.7(1704.0)1418 |Ls: 2.6445 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7651 |OrigR: 727.0 ShpR:1624.2 |X:  806.0(2486.0) AvgX100: 589.9 |AvgR:1177.7(1704.0)1419 |Ls: 2.7369 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7652 |OrigR: 139.0 ShpR: 399.9 |X:  198.0(2486.0) AvgX100: 590.1 |AvgR:1178.2(1704.0)1420 |Ls: 2.5734 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7653 |OrigR: 139.0 ShpR: 399.9 |X:  198.0(2486.0) AvgX100: 585.0 |AvgR:1167.8(1704.0)1421 |Ls: 2.0515 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7654 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 586.3 |AvgR:1170.6(1704.0)1422 |Ls: 2.9695 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7655 |OrigR: 932.0 ShpR:2061.2 |X: 1012.0(2486.0) AvgX100: 589.4 |AvgR:1177.0(1704.0)1423 |Ls: 2.7428 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7656 |OrigR: 862.0 ShpR:1910.7 |X:  940.0(2486.0) AvgX100: 590.5 |AvgR:1179.4(1704.0)1424 |Ls: 2.5713 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7657 |OrigR: 716.0 ShpR:1594.6 |X:  809.0(2486.0) AvgX100: 589.1 |AvgR:1176.1(1704.0)1425 |Ls: 2.5606 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7658 |OrigR:1524.0 ShpR:3296.9 |X: 1617.0(2486.0) AvgX100: 602.6 |AvgR:1203.5(1704.0)1426 |Ls: 2.3386 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7659 |OrigR: 383.0 ShpR: 914.3 |X:  448.0(2486.0) AvgX100: 598.1 |AvgR:1194.7(1704.0)1427 |Ls: 2.3412 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7660 |OrigR: 554.0 ShpR:1271.9 |X:  622.0(2486.0) AvgX100: 602.4 |AvgR:1203.6(1704.0)1428 |Ls: 2.7253 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7661 |OrigR: 558.0 ShpR:1281.3 |X:  626.0(2486.0) AvgX100: 602.5 |AvgR:1204.1(1704.0)1429 |Ls: 2.3642 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7662 |OrigR: 559.0 ShpR:1281.4 |X:  626.0(2486.0) AvgX100: 599.5 |AvgR:1198.1(1704.0)1430 |Ls: 2.5536 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7663 |OrigR: 701.0 ShpR:1558.6 |X:  811.0(2486.0) AvgX100: 598.4 |AvgR:1194.9(1704.0)1431 |Ls: 2.4716 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7664 |OrigR: 210.0 ShpR: 553.5 |X:  272.0(2486.0) AvgX100: 592.9 |AvgR:1191.0(1704.0)1432 |Ls: 2.9114 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7665 |OrigR: 676.0 ShpR:1493.6 |X:  803.0(2486.0) AvgX100: 594.7 |AvgR:1193.2(1704.0)1433 |Ls: 2.3383 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7666 |OrigR: 913.0 ShpR:2013.3 |X:  995.0(2486.0) AvgX100: 598.1 |AvgR:1200.0(1704.0)1434 |Ls: 2.3352 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7667 |OrigR: 544.0 ShpR:1249.9 |X:  613.0(2486.0) AvgX100: 602.2 |AvgR:1208.5(1704.0)1435 |Ls: 2.7925 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7668 |OrigR: 732.0 ShpR:1639.2 |X:  807.0(2486.0) AvgX100: 603.1 |AvgR:1211.4(1704.0)1436 |Ls: 2.7677 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7669 |OrigR: 819.0 ShpR:1769.4 |X:  997.0(2486.0) AvgX100: 610.4 |AvgR:1223.7(1704.0)1437 |Ls: 2.5677 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7670 |OrigR:1503.0 ShpR:3245.3 |X: 1607.0(2486.0) AvgX100: 623.8 |AvgR:1250.6(1704.0)1438 |Ls: 2.6120 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7671 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 623.1 |AvgR:1249.1(1704.0)1439 |Ls: 2.9235 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7672 |OrigR: 702.0 ShpR:1559.7 |X:  805.0(2486.0) AvgX100: 621.1 |AvgR:1244.9(1704.0)1440 |Ls: 2.5298 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7673 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 612.7 |AvgR:1228.0(1704.0)1441 |Ls: 2.7745 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7674 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 608.5 |AvgR:1219.4(1704.0)1442 |Ls: 2.6370 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7675 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 606.0 |AvgR:1214.2(1704.0)1443 |Ls: 2.9794 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7676 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 603.6 |AvgR:1209.2(1704.0)1444 |Ls: 2.1292 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7677 |OrigR: 141.0 ShpR: 409.1 |X:  202.0(2486.0) AvgX100: 603.6 |AvgR:1209.2(1704.0)1445 |Ls: 2.3230 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7678 |OrigR:1553.0 ShpR:3351.3 |X: 1661.0(2486.0) AvgX100: 617.5 |AvgR:1237.2(1704.0)1446 |Ls: 2.6211 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7679 |OrigR: 924.0 ShpR:2038.4 |X: 1009.0(2486.0) AvgX100: 621.3 |AvgR:1244.8(1704.0)1447 |Ls: 2.6148 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7680 |OrigR: 142.0 ShpR: 407.2 |X:  201.0(2486.0) AvgX100: 618.8 |AvgR:1239.6(1704.0)1448 |Ls: 2.2654 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7681 |OrigR: 733.0 ShpR:1642.3 |X:  814.0(2486.0) AvgX100: 620.6 |AvgR:1243.2(1704.0)1449 |Ls: 2.6304 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7682 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(2486.0) AvgX100: 615.8 |AvgR:1233.3(1704.0)1450 |Ls: 2.0026 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7683 |OrigR: 842.0 ShpR:1863.2 |X:  938.0(2486.0) AvgX100: 620.7 |AvgR:1242.8(1704.0)1451 |Ls: 2.5717 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7684 |OrigR: 209.0 ShpR: 550.9 |X:  271.0(2486.0) AvgX100: 614.2 |AvgR:1229.9(1704.0)1452 |Ls: 2.1473 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7685 |OrigR: 744.0 ShpR:1664.9 |X:  814.0(2486.0) AvgX100: 620.9 |AvgR:1243.7(1704.0)1453 |Ls: 2.4038 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7686 |OrigR: 209.0 ShpR: 550.9 |X:  271.0(2486.0) AvgX100: 620.8 |AvgR:1243.7(1704.0)1454 |Ls: 2.4327 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7687 |OrigR: 129.0 ShpR: 384.4 |X:  191.0(2486.0) AvgX100: 621.1 |AvgR:1244.4(1704.0)1455 |Ls: 2.2753 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7688 |OrigR:1764.0 ShpR:3795.9 |X: 1856.0(2486.0) AvgX100: 630.4 |AvgR:1263.5(1704.0)1456 |Ls: 2.7070 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7689 |OrigR:1510.0 ShpR:3258.0 |X: 1617.0(2486.0) AvgX100: 644.0 |AvgR:1291.0(1704.0)1457 |Ls: 2.6629 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7690 |OrigR: 388.0 ShpR: 925.3 |X:  453.0(2486.0) AvgX100: 644.1 |AvgR:1291.4(1704.0)1458 |Ls: 2.2654 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7691 |OrigR: 715.0 ShpR:1595.0 |X:  812.0(2486.0) AvgX100: 642.9 |AvgR:1288.7(1704.0)1459 |Ls: 2.6156 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7692 |OrigR: 555.0 ShpR:1273.0 |X:  623.0(2486.0) AvgX100: 646.5 |AvgR:1296.3(1704.0)1460 |Ls: 2.8207 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7693 |OrigR: 647.0 ShpR:1466.2 |X:  718.0(2486.0) AvgX100: 649.3 |AvgR:1301.8(1704.0)1461 |Ls: 2.8875 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7694 |OrigR:1800.0 ShpR:3868.5 |X: 1901.0(2486.0) AvgX100: 659.0 |AvgR:1321.8(1704.0)1462 |Ls: 2.4929 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7695 |OrigR: 636.0 ShpR:1440.1 |X:  705.0(2486.0) AvgX100: 658.0 |AvgR:1320.4(1704.0)1463 |Ls: 2.6946 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7696 |OrigR: 663.0 ShpR:1457.8 |X:  808.0(2486.0) AvgX100: 664.2 |AvgR:1331.2(1704.0)1464 |Ls: 2.6311 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7697 |OrigR: 553.0 ShpR:1270.8 |X:  622.0(2486.0) AvgX100: 667.7 |AvgR:1338.4(1704.0)1465 |Ls: 2.7225 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7698 |OrigR: 851.0 ShpR:1890.1 |X:  928.0(2486.0) AvgX100: 668.9 |AvgR:1341.0(1704.0)1466 |Ls: 2.2557 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7699 |OrigR: 865.0 ShpR:1912.0 |X:  951.0(2486.0) AvgX100: 670.2 |AvgR:1344.0(1704.0)1467 |Ls: 2.8754 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7700 |OrigR: 710.0 ShpR:1583.0 |X:  805.0(2486.0) AvgX100: 670.1 |AvgR:1343.2(1704.0)1468 |Ls: 2.4746 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7701 |OrigR: 206.0 ShpR: 541.6 |X:  267.0(2486.0) AvgX100: 668.2 |AvgR:1339.4(1704.0)1469 |Ls: 2.6198 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7702 |OrigR: 207.0 ShpR: 548.2 |X:  270.0(2486.0) AvgX100: 666.4 |AvgR:1335.7(1704.0)1470 |Ls: 2.6119 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7703 |OrigR: 207.0 ShpR: 548.2 |X:  270.0(2486.0) AvgX100: 659.7 |AvgR:1322.3(1704.0)1471 |Ls: 2.2698 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7704 |OrigR: 230.0 ShpR: 594.0 |X:  292.0(2486.0) AvgX100: 660.6 |AvgR:1324.2(1704.0)1472 |Ls: 2.9030 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7705 |OrigR: 205.0 ShpR: 539.5 |X:  266.0(2486.0) AvgX100: 661.3 |AvgR:1325.7(1704.0)1473 |Ls: 2.1989 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7706 |OrigR: 250.0 ShpR: 637.0 |X:  313.0(2486.0) AvgX100: 662.5 |AvgR:1328.1(1704.0)1474 |Ls: 2.6507 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7707 |OrigR: 390.0 ShpR: 929.0 |X:  455.0(2486.0) AvgX100: 665.1 |AvgR:1333.4(1704.0)1475 |Ls: 2.9512 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7708 |OrigR: 722.0 ShpR:1613.2 |X:  816.0(2486.0) AvgX100: 671.3 |AvgR:1345.6(1704.0)1476 |Ls: 2.5211 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7709 |OrigR: 205.0 ShpR: 539.5 |X:  266.0(2486.0) AvgX100: 655.5 |AvgR:1314.1(1704.0)1477 |Ls: 2.5438 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7710 |OrigR: 836.0 ShpR:1858.1 |X:  918.0(2486.0) AvgX100: 662.0 |AvgR:1327.2(1704.0)1478 |Ls: 2.7613 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7711 |OrigR: 125.0 ShpR: 375.0 |X:  187.0(2486.0) AvgX100: 653.9 |AvgR:1310.8(1704.0)1479 |Ls: 2.7514 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7712 |OrigR: 132.0 ShpR: 388.7 |X:  193.0(2486.0) AvgX100: 645.9 |AvgR:1294.5(1704.0)1480 |Ls: 2.2415 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7713 |OrigR: 128.0 ShpR: 379.3 |X:  189.0(2486.0) AvgX100: 639.7 |AvgR:1281.9(1704.0)1481 |Ls: 2.1712 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7714 |OrigR: 973.0 ShpR:2147.3 |X: 1053.0(2486.0) AvgX100: 648.2 |AvgR:1299.4(1704.0)1482 |Ls: 2.4722 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7715 |OrigR: 389.0 ShpR:1134.9 |X:  578.0(2486.0) AvgX100: 649.6 |AvgR:1301.7(1704.0)1483 |Ls: 2.5296 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 7716 |OrigR: 368.0 ShpR:1088.3 |X:  563.0(2486.0) AvgX100: 648.2 |AvgR:1298.3(1704.0)1484 |Ls: 2.9437 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
